SA ID	ener_dir_cd	elec_intvl_end_dttm	usg_dt	dst_shft_amt	intvl_lgth	intvl_tm_sk	uom	usgAmount	vee_sta_cd		
	D	10/27/2016 23:30	10/27/2016	-1	15	152330	KWH	0.24	G		
	D	10/27/2016 23:45	10/27/2016	-1	15	152345	KWH	0.188	G		
	D	10/28/2016 0:00	10/27/2016	-1	15	150000	KWH	0.248	G		
	D	10/28/2016 0:15	10/28/2016	-1	15	150015	KWH	0.22	G		
	D	10/28/2016 0:30	10/28/2016	-1	15	150030	KWH	0.216	G		
	D	10/28/2016 0:45	10/28/2016	-1	15	150045	KWH	0.22	G		
	D	10/28/2016 1:00	10/28/2016	-1	15	150100	KWH	0.176	G		
	D	10/28/2016 1:15	10/28/2016	-1	15	150115	KWH	0.236	G		
	D	10/28/2016 1:30	10/28/2016	-1	15	150130	KWH	0.2	G		
	D	10/28/2016 1:45	10/28/2016	-1	15	150145	KWH	0.212	G		
	D	10/28/2016 2:00	10/28/2016	-1	15	150200	KWH	0.216	G		
	D	10/28/2016 2:15	10/28/2016	-1	15	150215	KWH	0.2	G		
	D	10/28/2016 2:30	10/28/2016	-1	15	150230	KWH	0.292	G		
	D	10/28/2016 2:45	10/28/2016	-1	15	150245	KWH	0.3	G		
	D	10/28/2016 3:00	10/28/2016	-1	15	150300	KWH	0.232	G		
	D	10/28/2016 3:15	10/28/2016	-1	15	150315	KWH	0.224	G		
	D	10/28/2016 3:30	10/28/2016	-1	15	150330	KWH	0.208	G		
	D	10/28/2016 3:45	10/28/2016	-1	15	150345	KWH	0.244	G		
	D	10/28/2016 4:00	10/28/2016	-1	15	150400	KWH	0.204	G		
	D	10/28/2016 4:15	10/28/2016	-1	15	150415	KWH	0.224	G		
	D	10/28/2016 4:30	10/28/2016	-1	15	150430	KWH	0.2	G		
	D	10/28/2016 4:45	10/28/2016	-1	15	150445	KWH	0.192	G		
	D	10/28/2016 5:00	10/28/2016	-1	15	150500	KWH	0.228	G		
	D	10/28/2016 5:15	10/28/2016	-1	15	150515	KWH	0.184	G		
	D	10/28/2016 5:30	10/28/2016	-1	15	150530	KWH	0.228	G		
	D	10/28/2016 5:45	10/28/2016	-1	15	150545	KWH	0.2	G		
	D	10/28/2016 6:00	10/28/2016	-1	15	150600	KWH	0.22	G		
	D	10/28/2016 6:15	10/28/2016	-1	15	150615	KWH	0.24	G		
	D	10/28/2016 6:30	10/28/2016	-1	15	150630	KWH	0.204	G		
	D	10/28/2016 6:45	10/28/2016	-1	15	150645	KWH	0.244	G		
	D	10/28/2016 7:00	10/28/2016	-1	15	150700	KWH	0.328	G		
	D	10/28/2016 7:15	10/28/2016	-1	15	150715	KWH	0.456	G		
	D	10/28/2016 7:30	10/28/2016	-1	15	150730	KWH	0.588	G		
	D	10/28/2016 7:45	10/28/2016	-1	15	150745	KWH	0.448	G		
	D	10/28/2016 8:00	10/28/2016	-1	15	150800	KWH	0.472	G		
	D	10/28/2016 8:15	10/28/2016	-1	15	150815	KWH	0.652	G		
	D	10/28/2016 8:30	10/28/2016	-1	15	150830	KWH	0.624	G		
	D	10/28/2016 8:45	10/28/2016	-1	15	150845	KWH	0.648	G		
	D	10/28/2016 9:00	10/28/2016	-1	15	150900	KWH	0.7	G		
	D	10/28/2016 9:15	10/28/2016	-1	15	150915	KWH	0.788	G		
	D	10/28/2016 9:30	10/28/2016	-1	15	150930	KWH	0.652	G		
	D	10/28/2016 9:45	10/28/2016	-1	15	150945	KWH	0.688	G		
	D	10/28/2016 10:00	10/28/2016	-1	15	151000	KWH	0.616	G		
	D	10/28/2016 10:15	10/28/2016	-1	15	151015	KWH	0.788	G		
	D	10/28/2016 10:30	10/28/2016	-1	15	151030	KWH	0.82	G		
	D	10/28/2016 10:45	10/28/2016	-1	15	151045	KWH	0.8	G		
	D	10/28/2016 11:00	10/28/2016	-1	15	151100	KWH	0.856	G		
	D	10/28/2016 11:15	10/28/2016	-1	15	151115	KWH	0.84	G		
	D	10/28/2016 11:30	10/28/2016	-1	15	151130	KWH	1.028	G		
	D	10/28/2016 11:45	10/28/2016	-1	15	151145	KWH	0.868	G		
	D	10/28/2016 12:00	10/28/2016	-1	15	151200	KWH	0.868	G		
	D	10/28/2016 12:15	10/28/2016	-1	15	151215	KWH	0.804	G		
	D	10/28/2016 12:30	10/28/2016	-1	15	151230	KWH	0.792	G		
	D	10/28/2016 12:45	10/28/2016	-1	15	151245	KWH	0.936	G		
	D	10/28/2016 13:00	10/28/2016	-1	15	151300	KWH	0.644	G		
	D	10/28/2016 13:15	10/28/2016	-1	15	151315	KWH	0.664	G		
	D	10/28/2016 13:30	10/28/2016	-1	15	151330	KWH	0.632	G		
	D	10/28/2016 13:45	10/28/2016	-1	15	151345	KWH	0.504	G		
	D	10/28/2016 14:00	10/28/2016	-1	15	151400	KWH	0.428	G		
	D	10/28/2016 14:15	10/28/2016	-1	15	151415	KWH	0.3	G		
	D	10/28/2016 14:30	10/28/2016	-1	15	151430	KWH	0.3	G		
	D	10/28/2016 14:45	10/28/2016	-1	15	151445	KWH	0.328	G		
	D	10/28/2016 15:00	10/28/2016	-1	15	151500	KWH	0.268	G		
	D	10/28/2016 15:15	10/28/2016	-1	15	151515	KWH	0.324	G		
	D	10/28/2016 15:30	10/28/2016	-1	15	151530	KWH	0.312	G		
	D	10/28/2016 15:45	10/28/2016	-1	15	151545	KWH	0.356	G		
	D	10/28/2016 16:00	10/28/2016	-1	15	151600	KWH	0.452	G		
	D	10/28/2016 16:15	10/28/2016	-1	15	151615	KWH	0.284	G		
	D	10/28/2016 16:30	10/28/2016	-1	15	151630	KWH	0.332	G		
	D	10/28/2016 16:45	10/28/2016	-1	15	151645	KWH	0.316	G		
	D	10/28/2016 17:00	10/28/2016	-1	15	151700	KWH	0.304	G		
	D	10/28/2016 17:15	10/28/2016	-1	15	151715	KWH	0.332	G		
	D	10/28/2016 17:30	10/28/2016	-1	15	151730	KWH	0.276	G		
	D	10/28/2016 17:45	10/28/2016	-1	15	151745	KWH	0.344	G		
	D	10/28/2016 18:00	10/28/2016	-1	15	151800	KWH	0.244	G		
	D	10/28/2016 18:15	10/28/2016	-1	15	151815	KWH	0.128	G		
	D	10/28/2016 18:30	10/28/2016	-1	15	151830	KWH	0.208	G		
	D	10/28/2016 18:45	10/28/2016	-1	15	151845	KWH	0.156	G		
	D	10/28/2016 19:00	10/28/2016	-1	15	151900	KWH	0.216	G		
	D	10/28/2016 19:15	10/28/2016	-1	15	151915	KWH	0.188	G		
	D	10/28/2016 19:30	10/28/2016	-1	15	151930	KWH	0.316	G		
	D	10/28/2016 19:45	10/28/2016	-1	15	151945	KWH	0.216	G		
	D	10/28/2016 20:00	10/28/2016	-1	15	152000	KWH	0.168	G		
	D	10/28/2016 20:15	10/28/2016	-1	15	152015	KWH	0.224	G		
	D	10/28/2016 20:30	10/28/2016	-1	15	152030	KWH	0.184	G		
	D	10/28/2016 20:45	10/28/2016	-1	15	152045	KWH	0.24	G		
	D	10/28/2016 21:00	10/28/2016	-1	15	152100	KWH	0.164	G		
	D	10/28/2016 21:15	10/28/2016	-1	15	152115	KWH	0.204	G		
	D	10/28/2016 21:30	10/28/2016	-1	15	152130	KWH	0.208	G		
	D	10/28/2016 21:45	10/28/2016	-1	15	152145	KWH	0.208	G		
	D	10/28/2016 22:00	10/28/2016	-1	15	152200	KWH	0.184	G		
	D	10/28/2016 22:15	10/28/2016	-1	15	152215	KWH	0.188	G		
	D	10/28/2016 22:30	10/28/2016	-1	15	152230	KWH	0.216	G		
	D	10/28/2016 22:45	10/28/2016	-1	15	152245	KWH	0.188	G		
	D	10/28/2016 23:00	10/28/2016	-1	15	152300	KWH	0.2	G		
	D	10/28/2016 23:15	10/28/2016	-1	15	152315	KWH	0.212	G		
	D	10/28/2016 23:30	10/28/2016	-1	15	152330	KWH	0.164	G		
	D	10/28/2016 23:45	10/28/2016	-1	15	152345	KWH	0.22	G		
	D	10/29/2016 0:00	10/28/2016	-1	15	150000	KWH	0.196	G		
	D	10/29/2016 0:15	10/29/2016	-1	15	150015	KWH	0.192	G		
	D	10/29/2016 0:30	10/29/2016	-1	15	150030	KWH	0.324	G		
	D	10/29/2016 0:45	10/29/2016	-1	15	150045	KWH	0.152	G		
	D	10/29/2016 1:00	10/29/2016	-1	15	150100	KWH	0.208	G		
	D	10/29/2016 1:15	10/29/2016	-1	15	150115	KWH	0.172	G		
	D	10/29/2016 1:30	10/29/2016	-1	15	150130	KWH	0.192	G		
	D	10/29/2016 1:45	10/29/2016	-1	15	150145	KWH	0.184	G		
	D	10/29/2016 2:00	10/29/2016	-1	15	150200	KWH	0.18	G		
	D	10/29/2016 2:15	10/29/2016	-1	15	150215	KWH	0.228	G		
	D	10/29/2016 2:30	10/29/2016	-1	15	150230	KWH	0.184	G		
	D	10/29/2016 2:45	10/29/2016	-1	15	150245	KWH	0.216	G		
	D	10/29/2016 3:00	10/29/2016	-1	15	150300	KWH	0.192	G		
	D	10/29/2016 3:15	10/29/2016	-1	15	150315	KWH	0.188	G		
	D	10/29/2016 3:30	10/29/2016	-1	15	150330	KWH	0.22	G		
	D	10/29/2016 3:45	10/29/2016	-1	15	150345	KWH	0.168	G		
	D	10/29/2016 4:00	10/29/2016	-1	15	150400	KWH	0.204	G		
	D	10/29/2016 4:15	10/29/2016	-1	15	150415	KWH	0.172	G		
	D	10/29/2016 4:30	10/29/2016	-1	15	150430	KWH	0.176	G		
	D	10/29/2016 4:45	10/29/2016	-1	15	150445	KWH	0.272	G		
	D	10/29/2016 5:00	10/29/2016	-1	15	150500	KWH	0.22	G		
	D	10/29/2016 5:15	10/29/2016	-1	15	150515	KWH	0.204	G		
	D	10/29/2016 5:30	10/29/2016	-1	15	150530	KWH	0.18	G		
	D	10/29/2016 5:45	10/29/2016	-1	15	150545	KWH	0.196	G		
	D	10/29/2016 6:00	10/29/2016	-1	15	150600	KWH	0.216	G		
	D	10/29/2016 6:15	10/29/2016	-1	15	150615	KWH	0.172	G		
	D	10/29/2016 6:30	10/29/2016	-1	15	150630	KWH	0.212	G		
	D	10/29/2016 6:45	10/29/2016	-1	15	150645	KWH	0.192	G		
	D	10/29/2016 7:00	10/29/2016	-1	15	150700	KWH	0.188	G		
	D	10/29/2016 7:15	10/29/2016	-1	15	150715	KWH	0.196	G		
	D	10/29/2016 7:30	10/29/2016	-1	15	150730	KWH	0.132	G		
	D	10/29/2016 7:45	10/29/2016	-1	15	150745	KWH	0.116	G		
	D	10/29/2016 8:00	10/29/2016	-1	15	150800	KWH	0.08	G		
	D	10/29/2016 8:15	10/29/2016	-1	15	150815	KWH	0.088	G		
	D	10/29/2016 8:30	10/29/2016	-1	15	150830	KWH	0.088	G		
	D	10/29/2016 8:45	10/29/2016	-1	15	150845	KWH	0.076	G		
	D	10/29/2016 9:00	10/29/2016	-1	15	150900	KWH	0.252	G		
	D	10/29/2016 9:15	10/29/2016	-1	15	150915	KWH	0.076	G		
	D	10/29/2016 9:30	10/29/2016	-1	15	150930	KWH	0.112	G		
	D	10/29/2016 9:45	10/29/2016	-1	15	150945	KWH	0.108	G		
	D	10/29/2016 10:00	10/29/2016	-1	15	151000	KWH	0.092	G		
	D	10/29/2016 10:15	10/29/2016	-1	15	151015	KWH	0.184	G		
	D	10/29/2016 10:30	10/29/2016	-1	15	151030	KWH	0.072	G		
	D	10/29/2016 10:45	10/29/2016	-1	15	151045	KWH	0.112	G		
	D	10/29/2016 11:00	10/29/2016	-1	15	151100	KWH	0.116	G		
	D	10/29/2016 11:15	10/29/2016	-1	15	151115	KWH	0.104	G		
	D	10/29/2016 11:30	10/29/2016	-1	15	151130	KWH	0.056	G		
	D	10/29/2016 11:45	10/29/2016	-1	15	151145	KWH	0.112	G		
	D	10/29/2016 12:00	10/29/2016	-1	15	151200	KWH	0.072	G		
	D	10/29/2016 12:15	10/29/2016	-1	15	151215	KWH	0.1	G		
	D	10/29/2016 12:30	10/29/2016	-1	15	151230	KWH	0.128	G		
	D	10/29/2016 12:45	10/29/2016	-1	15	151245	KWH	0.068	G		
	D	10/29/2016 13:00	10/29/2016	-1	15	151300	KWH	0.248	G		
	D	10/29/2016 13:15	10/29/2016	-1	15	151315	KWH	0.096	G		
	D	10/29/2016 13:30	10/29/2016	-1	15	151330	KWH	0.092	G		
	D	10/29/2016 13:45	10/29/2016	-1	15	151345	KWH	0.128	G		
	D	10/29/2016 14:00	10/29/2016	-1	15	151400	KWH	0.072	G		
	D	10/29/2016 14:15	10/29/2016	-1	15	151415	KWH	0.12	G		
	D	10/29/2016 14:30	10/29/2016	-1	15	151430	KWH	0.1	G		
	D	10/29/2016 14:45	10/29/2016	-1	15	151445	KWH	0.068	G		
	D	10/29/2016 15:00	10/29/2016	-1	15	151500	KWH	0.108	G		
	D	10/29/2016 15:15	10/29/2016	-1	15	151515	KWH	0.072	G		
	D	10/29/2016 15:30	10/29/2016	-1	15	151530	KWH	0.104	G		
	D	10/29/2016 15:45	10/29/2016	-1	15	151545	KWH	0.076	G		
	D	10/29/2016 16:00	10/29/2016	-1	15	151600	KWH	0.072	G		
	D	10/29/2016 16:15	10/29/2016	-1	15	151615	KWH	0.12	G		
	D	10/29/2016 16:30	10/29/2016	-1	15	151630	KWH	0.088	G		
	D	10/29/2016 16:45	10/29/2016	-1	15	151645	KWH	0.128	G		
	D	10/29/2016 17:00	10/29/2016	-1	15	151700	KWH	0.092	G		
	D	10/29/2016 17:15	10/29/2016	-1	15	151715	KWH	0.096	G		
	D	10/29/2016 17:30	10/29/2016	-1	15	151730	KWH	0.124	G		
	D	10/29/2016 17:45	10/29/2016	-1	15	151745	KWH	0.084	G		
	D	10/29/2016 18:00	10/29/2016	-1	15	151800	KWH	0.256	G		
	D	10/29/2016 18:15	10/29/2016	-1	15	151815	KWH	0.132	G		
	D	10/29/2016 18:30	10/29/2016	-1	15	151830	KWH	0.192	G		
	D	10/29/2016 18:45	10/29/2016	-1	15	151845	KWH	0.204	G		
	D	10/29/2016 19:00	10/29/2016	-1	15	151900	KWH	0.172	G		
	D	10/29/2016 19:15	10/29/2016	-1	15	151915	KWH	0.2	G		
	D	10/29/2016 19:30	10/29/2016	-1	15	151930	KWH	0.156	G		
	D	10/29/2016 19:45	10/29/2016	-1	15	151945	KWH	0.18	G		
	D	10/29/2016 20:00	10/29/2016	-1	15	152000	KWH	0.188	G		
	D	10/29/2016 20:15	10/29/2016	-1	15	152015	KWH	0.16	G		
	D	10/29/2016 20:30	10/29/2016	-1	15	152030	KWH	0.2	G		
	D	10/29/2016 20:45	10/29/2016	-1	15	152045	KWH	0.176	G		
	D	10/29/2016 21:00	10/29/2016	-1	15	152100	KWH	0.208	G		
	D	10/29/2016 21:15	10/29/2016	-1	15	152115	KWH	0.212	G		
	D	10/29/2016 21:30	10/29/2016	-1	15	152130	KWH	0.18	G		
	D	10/29/2016 21:45	10/29/2016	-1	15	152145	KWH	0.224	G		
	D	10/29/2016 22:00	10/29/2016	-1	15	152200	KWH	0.172	G		
	D	10/29/2016 22:15	10/29/2016	-1	15	152215	KWH	0.208	G		
	D	10/29/2016 22:30	10/29/2016	-1	15	152230	KWH	0.208	G		
	D	10/29/2016 22:45	10/29/2016	-1	15	152245	KWH	0.276	G		
	D	10/29/2016 23:00	10/29/2016	-1	15	152300	KWH	0.256	G		
	D	10/29/2016 23:15	10/29/2016	-1	15	152315	KWH	0.156	G		
	D	10/29/2016 23:30	10/29/2016	-1	15	152330	KWH	0.24	G		
	D	10/29/2016 23:45	10/29/2016	-1	15	152345	KWH	0.172	G		
	D	10/30/2016 0:00	10/29/2016	-1	15	150000	KWH	0.204	G		
	D	10/30/2016 0:15	10/30/2016	-1	15	150015	KWH	0.212	G		
	D	10/30/2016 0:30	10/30/2016	-1	15	150030	KWH	0.2	G		
	D	10/30/2016 0:45	10/30/2016	-1	15	150045	KWH	0.196	G		
	D	10/30/2016 1:00	10/30/2016	-1	15	150100	KWH	0.18	G		
	D	10/30/2016 1:15	10/30/2016	-1	15	150115	KWH	0.224	G		
	D	10/30/2016 1:30	10/30/2016	-1	15	150130	KWH	0.192	G		
	D	10/30/2016 1:45	10/30/2016	-1	15	150145	KWH	0.208	G		
	D	10/30/2016 2:00	10/30/2016	-1	15	150200	KWH	0.204	G		
	D	10/30/2016 2:15	10/30/2016	-1	15	150215	KWH	0.176	G		
	D	10/30/2016 2:30	10/30/2016	-1	15	150230	KWH	0.224	G		
	D	10/30/2016 2:45	10/30/2016	-1	15	150245	KWH	0.18	G		
	D	10/30/2016 3:00	10/30/2016	-1	15	150300	KWH	0.208	G		
	D	10/30/2016 3:15	10/30/2016	-1	15	150315	KWH	0.256	G		
	D	10/30/2016 3:30	10/30/2016	-1	15	150330	KWH	0.212	G		
	D	10/30/2016 3:45	10/30/2016	-1	15	150345	KWH	0.208	G		
	D	10/30/2016 4:00	10/30/2016	-1	15	150400	KWH	0.156	G		
	D	10/30/2016 4:15	10/30/2016	-1	15	150415	KWH	0.208	G		
	D	10/30/2016 4:30	10/30/2016	-1	15	150430	KWH	0.164	G		
	D	10/30/2016 4:45	10/30/2016	-1	15	150445	KWH	0.196	G		
	D	10/30/2016 5:00	10/30/2016	-1	15	150500	KWH	0.216	G		
	D	10/30/2016 5:15	10/30/2016	-1	15	150515	KWH	0.176	G		
	D	10/30/2016 5:30	10/30/2016	-1	15	150530	KWH	0.224	G		
	D	10/30/2016 5:45	10/30/2016	-1	15	150545	KWH	0.176	G		
	D	10/30/2016 6:00	10/30/2016	-1	15	150600	KWH	0.2	G		
	D	10/30/2016 6:15	10/30/2016	-1	15	150615	KWH	0.208	G		
	D	10/30/2016 6:30	10/30/2016	-1	15	150630	KWH	0.18	G		
	D	10/30/2016 6:45	10/30/2016	-1	15	150645	KWH	0.208	G		
	D	10/30/2016 7:00	10/30/2016	-1	15	150700	KWH	0.16	G		
	D	10/30/2016 7:15	10/30/2016	-1	15	150715	KWH	0.18	G		
	D	10/30/2016 7:30	10/30/2016	-1	15	150730	KWH	0.184	G		
	D	10/30/2016 7:45	10/30/2016	-1	15	150745	KWH	0.132	G		
	D	10/30/2016 8:00	10/30/2016	-1	15	150800	KWH	0.224	G		
	D	10/30/2016 8:15	10/30/2016	-1	15	150815	KWH	0.064	G		
	D	10/30/2016 8:30	10/30/2016	-1	15	150830	KWH	0.112	G		
	D	10/30/2016 8:45	10/30/2016	-1	15	150845	KWH	0.112	G		
	D	10/30/2016 9:00	10/30/2016	-1	15	150900	KWH	0.088	G		
	D	10/30/2016 9:15	10/30/2016	-1	15	150915	KWH	0.124	G		
	D	10/30/2016 9:30	10/30/2016	-1	15	150930	KWH	0.084	G		
	D	10/30/2016 9:45	10/30/2016	-1	15	150945	KWH	0.104	G		
	D	10/30/2016 10:00	10/30/2016	-1	15	151000	KWH	0.116	G		
	D	10/30/2016 10:15	10/30/2016	-1	15	151015	KWH	0.08	G		
	D	10/30/2016 10:30	10/30/2016	-1	15	151030	KWH	0.104	G		
	D	10/30/2016 10:45	10/30/2016	-1	15	151045	KWH	0.076	G		
	D	10/30/2016 11:00	10/30/2016	-1	15	151100	KWH	0.08	G		
	D	10/30/2016 11:15	10/30/2016	-1	15	151115	KWH	0.104	G		
	D	10/30/2016 11:30	10/30/2016	-1	15	151130	KWH	0.052	G		
	D	10/30/2016 11:45	10/30/2016	-1	15	151145	KWH	0.108	G		
	D	10/30/2016 12:00	10/30/2016	-1	15	151200	KWH	0.092	G		
	D	10/30/2016 12:15	10/30/2016	-1	15	151215	KWH	0.236	G		
	D	10/30/2016 12:30	10/30/2016	-1	15	151230	KWH	0.112	G		
	D	10/30/2016 12:45	10/30/2016	-1	15	151245	KWH	0.08	G		
	D	10/30/2016 13:00	10/30/2016	-1	15	151300	KWH	0.164	G		
	D	10/30/2016 13:15	10/30/2016	-1	15	151315	KWH	0.096	G		
	D	10/30/2016 13:30	10/30/2016	-1	15	151330	KWH	0.132	G		
	D	10/30/2016 13:45	10/30/2016	-1	15	151345	KWH	0.124	G		
	D	10/30/2016 14:00	10/30/2016	-1	15	151400	KWH	0.124	G		
	D	10/30/2016 14:15	10/30/2016	-1	15	151415	KWH	0.052	G		
	D	10/30/2016 14:30	10/30/2016	-1	15	151430	KWH	0.108	G		
	D	10/30/2016 14:45	10/30/2016	-1	15	151445	KWH	0.088	G		
	D	10/30/2016 15:00	10/30/2016	-1	15	151500	KWH	0.084	G		
	D	10/30/2016 15:15	10/30/2016	-1	15	151515	KWH	0.1	G		
	D	10/30/2016 15:30	10/30/2016	-1	15	151530	KWH	0.056	G		
	D	10/30/2016 15:45	10/30/2016	-1	15	151545	KWH	0.12	G		
	D	10/30/2016 16:00	10/30/2016	-1	15	151600	KWH	0.1	G		
	D	10/30/2016 16:15	10/30/2016	-1	15	151615	KWH	0.108	G		
	D	10/30/2016 16:30	10/30/2016	-1	15	151630	KWH	0.136	G		
	D	10/30/2016 16:45	10/30/2016	-1	15	151645	KWH	0.176	G		
	D	10/30/2016 17:00	10/30/2016	-1	15	151700	KWH	0.128	G		
	D	10/30/2016 17:15	10/30/2016	-1	15	151715	KWH	0.084	G		
	D	10/30/2016 17:30	10/30/2016	-1	15	151730	KWH	0.112	G		
	D	10/30/2016 17:45	10/30/2016	-1	15	151745	KWH	0.104	G		
	D	10/30/2016 18:00	10/30/2016	-1	15	151800	KWH	0.096	G		
	D	10/30/2016 18:15	10/30/2016	-1	15	151815	KWH	0.164	G		
	D	10/30/2016 18:30	10/30/2016	-1	15	151830	KWH	0.14	G		
	D	10/30/2016 18:45	10/30/2016	-1	15	151845	KWH	0.188	G		
	D	10/30/2016 19:00	10/30/2016	-1	15	151900	KWH	0.192	G		
	D	10/30/2016 19:15	10/30/2016	-1	15	151915	KWH	0.156	G		
	D	10/30/2016 19:30	10/30/2016	-1	15	151930	KWH	0.204	G		
	D	10/30/2016 19:45	10/30/2016	-1	15	151945	KWH	0.164	G		
	D	10/30/2016 20:00	10/30/2016	-1	15	152000	KWH	0.208	G		
	D	10/30/2016 20:15	10/30/2016	-1	15	152015	KWH	0.212	G		
	D	10/30/2016 20:30	10/30/2016	-1	15	152030	KWH	0.172	G		
	D	10/30/2016 20:45	10/30/2016	-1	15	152045	KWH	0.224	G		
	D	10/30/2016 21:00	10/30/2016	-1	15	152100	KWH	0.304	G		
	D	10/30/2016 21:15	10/30/2016	-1	15	152115	KWH	0.196	G		
	D	10/30/2016 21:30	10/30/2016	-1	15	152130	KWH	0.22	G		
	D	10/30/2016 21:45	10/30/2016	-1	15	152145	KWH	0.168	G		
	D	10/30/2016 22:00	10/30/2016	-1	15	152200	KWH	0.204	G		
	D	10/30/2016 22:15	10/30/2016	-1	15	152215	KWH	0.168	G		
	D	10/30/2016 22:30	10/30/2016	-1	15	152230	KWH	0.172	G		
	D	10/30/2016 22:45	10/30/2016	-1	15	152245	KWH	0.196	G		
	D	10/30/2016 23:00	10/30/2016	-1	15	152300	KWH	0.164	G		
	D	10/30/2016 23:15	10/30/2016	-1	15	152315	KWH	0.204	G		
	D	10/30/2016 23:30	10/30/2016	-1	15	152330	KWH	0.168	G		
	D	10/30/2016 23:45	10/30/2016	-1	15	152345	KWH	0.212	G		
	D	10/31/2016 0:00	10/30/2016	-1	15	150000	KWH	0.2	G		
	D	10/31/2016 0:15	10/31/2016	-1	15	150015	KWH	0.176	G		
	D	10/31/2016 0:30	10/31/2016	-1	15	150030	KWH	0.216	G		
	D	10/31/2016 0:45	10/31/2016	-1	15	150045	KWH	0.184	G		
	D	10/31/2016 1:00	10/31/2016	-1	15	150100	KWH	0.34	G		
	D	10/31/2016 1:15	10/31/2016	-1	15	150115	KWH	0.184	G		
	D	10/31/2016 1:30	10/31/2016	-1	15	150130	KWH	0.172	G		
	D	10/31/2016 1:45	10/31/2016	-1	15	150145	KWH	0.2	G		
	D	10/31/2016 2:00	10/31/2016	-1	15	150200	KWH	0.156	G		
	D	10/31/2016 2:15	10/31/2016	-1	15	150215	KWH	0.2	G		
	D	10/31/2016 2:30	10/31/2016	-1	15	150230	KWH	0.256	G		
	D	10/31/2016 2:45	10/31/2016	-1	15	150245	KWH	0.168	G		
	D	10/31/2016 3:00	10/31/2016	-1	15	150300	KWH	0.212	G		
	D	10/31/2016 3:15	10/31/2016	-1	15	150315	KWH	0.228	G		
	D	10/31/2016 3:30	10/31/2016	-1	15	150330	KWH	0.204	G		
	D	10/31/2016 3:45	10/31/2016	-1	15	150345	KWH	0.18	G		
	D	10/31/2016 4:00	10/31/2016	-1	15	150400	KWH	0.224	G		
	D	10/31/2016 4:15	10/31/2016	-1	15	150415	KWH	0.172	G		
	D	10/31/2016 4:30	10/31/2016	-1	15	150430	KWH	0.204	G		
	D	10/31/2016 4:45	10/31/2016	-1	15	150445	KWH	0.252	G		
	D	10/31/2016 5:00	10/31/2016	-1	15	150500	KWH	0.216	G		
	D	10/31/2016 5:15	10/31/2016	-1	15	150515	KWH	0.208	G		
	D	10/31/2016 5:30	10/31/2016	-1	15	150530	KWH	0.156	G		
	D	10/31/2016 5:45	10/31/2016	-1	15	150545	KWH	0.184	G		
	D	10/31/2016 6:00	10/31/2016	-1	15	150600	KWH	0.192	G		
	D	10/31/2016 6:15	10/31/2016	-1	15	150615	KWH	0.164	G		
	D	10/31/2016 6:30	10/31/2016	-1	15	150630	KWH	0.208	G		
	D	10/31/2016 6:45	10/31/2016	-1	15	150645	KWH	0.176	G		
	D	10/31/2016 7:00	10/31/2016	-1	15	150700	KWH	0.22	G		
	D	10/31/2016 7:15	10/31/2016	-1	15	150715	KWH	0.316	G		
	D	10/31/2016 7:30	10/31/2016	-1	15	150730	KWH	0.484	G		
	D	10/31/2016 7:45	10/31/2016	-1	15	150745	KWH	0.432	G		
	D	10/31/2016 8:00	10/31/2016	-1	15	150800	KWH	0.416	G		
	D	10/31/2016 8:15	10/31/2016	-1	15	150815	KWH	0.444	G		
	D	10/31/2016 8:30	10/31/2016	-1	15	150830	KWH	0.536	G		
	D	10/31/2016 8:45	10/31/2016	-1	15	150845	KWH	0.444	G		
	D	10/31/2016 9:00	10/31/2016	-1	15	150900	KWH	0.448	G		
	D	10/31/2016 9:15	10/31/2016	-1	15	150915	KWH	0.468	G		
	D	10/31/2016 9:30	10/31/2016	-1	15	150930	KWH	0.612	G		
	D	10/31/2016 9:45	10/31/2016	-1	15	150945	KWH	0.604	G		
	D	10/31/2016 10:00	10/31/2016	-1	15	151000	KWH	0.568	G		
	D	10/31/2016 10:15	10/31/2016	-1	15	151015	KWH	0.564	G		
	D	10/31/2016 10:30	10/31/2016	-1	15	151030	KWH	0.772	G		
	D	10/31/2016 10:45	10/31/2016	-1	15	151045	KWH	0.608	G		
	D	10/31/2016 11:00	10/31/2016	-1	15	151100	KWH	0.644	G		
	D	10/31/2016 11:15	10/31/2016	-1	15	151115	KWH	0.572	G		
	D	10/31/2016 11:30	10/31/2016	-1	15	151130	KWH	0.528	G		
	D	10/31/2016 11:45	10/31/2016	-1	15	151145	KWH	0.576	G		
	D	10/31/2016 12:00	10/31/2016	-1	15	151200	KWH	0.576	G		
	D	10/31/2016 12:15	10/31/2016	-1	15	151215	KWH	0.536	G		
	D	10/31/2016 12:30	10/31/2016	-1	15	151230	KWH	0.336	G		
	D	10/31/2016 12:45	10/31/2016	-1	15	151245	KWH	0.372	G		
	D	10/31/2016 13:00	10/31/2016	-1	15	151300	KWH	0.408	G		
	D	10/31/2016 13:15	10/31/2016	-1	15	151315	KWH	0.468	G		
	D	10/31/2016 13:30	10/31/2016	-1	15	151330	KWH	0.508	G		
	D	10/31/2016 13:45	10/31/2016	-1	15	151345	KWH	0.62	G		
	D	10/31/2016 14:00	10/31/2016	-1	15	151400	KWH	0.58	G		
	D	10/31/2016 14:15	10/31/2016	-1	15	151415	KWH	0.524	G		
